No,0.0,0.0,0.0,0.0,0.0,28/04/2016 15:23:11,1.0,4299,discharging,264,unplugged
Si,23.72038519,-99.07766207,295.0,38.0,0.0,28/04/2016 15:24:35,1.0,4313,discharging,271,unplugged
Si,23.72042475,-99.07762602,278.0,37.0,0.0,28/04/2016 15:25:43,1.0,4312,discharging,280,unplugged
Si,23.72043518,-99.07758688,270.0,47.0,0.0,28/04/2016 15:27:09,1.0,4312,discharging,280,unplugged
Si,23.7204225,-99.07757841,272.0,42.0,0.0,28/04/2016 15:28:19,1.0,4312,discharging,280,unplugged
Si,23.72041449,-99.07758353,275.0,45.0,0.0,28/04/2016 15:29:29,1.0,4325,discharging,278,unplugged
Si,23.72040438,-99.07757714,277.0,51.0,0.0,28/04/2016 15:30:46,1.0,4325,discharging,278,unplugged
Si,23.72039801,-99.07756105,278.0,49.0,0.0,28/04/2016 15:32:25,1.0,4327,discharging,276,unplugged
Si,23.72036542,-99.07754787,283.0,44.0,0.0,28/04/2016 15:33:35,1.0,4329,discharging,274,unplugged
Si,23.72035126,-99.07754514,286.0,36.0,0.0,28/04/2016 15:34:44,1.0,4329,discharging,274,unplugged
Si,23.72036857,-99.07755246,287.0,23.0,0.0,28/04/2016 15:35:52,1.0,4329,discharging,274,unplugged
Si,23.720351,-99.07753921,287.0,28.0,0.0,28/04/2016 15:37:00,1.0,4329,discharging,274,unplugged
Si,23.72034425,-99.07753976,289.0,29.0,0.0,28/04/2016 15:38:08,1.0,4329,discharging,274,unplugged
Si,23.72035692,-99.0775392,286.0,44.0,0.0,28/04/2016 15:39:19,1.0,4329,discharging,274,unplugged
Si,23.72034787,-99.07752739,286.0,34.0,0.0,28/04/2016 15:40:28,1.0,4329,discharging,274,unplugged
Si,23.72034052,-99.07752221,286.0,39.0,0.0,28/04/2016 15:41:38,1.0,4328,discharging,268,unplugged
Si,23.72033992,-99.07751967,285.0,36.0,0.0,28/04/2016 15:42:46,1.0,4328,discharging,268,unplugged
Si,23.72035255,-99.07752201,284.0,32.0,0.0,28/04/2016 15:43:54,1.0,4328,discharging,268,unplugged
Si,23.7203548,-99.07752193,284.0,39.0,0.0,28/04/2016 15:45:02,1.0,4328,discharging,268,unplugged
Si,23.72036,-99.07752416,284.0,40.0,0.0,28/04/2016 15:46:10,1.0,4328,discharging,268,unplugged
Si,23.7203623,-99.07752695,286.0,62.0,0.0,28/04/2016 15:47:45,1.0,4324,discharging,266,unplugged
Si,23.72037432,-99.0775356,287.0,81.0,0.0,28/04/2016 15:49:23,1.0,4324,discharging,266,unplugged
Si,23.72036658,-99.07754548,290.0,58.0,0.0,28/04/2016 15:50:48,1.0,4327,discharging,266,unplugged
Si,23.72034957,-99.07765876,323.0,45.0,2.8600175380706787,28/04/2016 15:52:02,1.0,4327,discharging,266,unplugged
Si,23.72092997,-99.07798997,307.0,103.0,0.1702938675880432,28/04/2016 15:54:00,1.0,4327,discharging,266,unplugged
Si,23.72061194,-99.07759979,280.0,58.0,0.0,28/04/2016 15:55:20,1.0,4327,discharging,266,unplugged
Si,23.72104139,-99.077702,175.0,46.0,0.0,28/04/2016 15:56:31,1.0,4327,discharging,266,unplugged
Si,23.72074622,-99.07765843,230.0,49.0,0.0,28/04/2016 15:57:44,1.0,4326,discharging,266,unplugged
Si,23.72067814,-99.07763577,246.0,48.0,0.0,28/04/2016 15:58:56,1.0,4326,discharging,266,unplugged
Si,23.72062203,-99.07763141,254.0,45.0,0.0,28/04/2016 16:00:07,1.0,4326,discharging,266,unplugged
Si,23.7206309,-99.0776391,258.0,42.0,0.0,28/04/2016 16:01:16,1.0,4326,discharging,266,unplugged
Si,23.72059393,-99.0776253,270.0,40.0,0.0,28/04/2016 16:02:27,1.0,4327,discharging,265,unplugged
Si,23.72059547,-99.07763309,274.0,45.0,0.0,28/04/2016 16:03:36,1.0,4327,discharging,265,unplugged
Si,23.72059842,-99.07763573,278.0,46.0,0.0,28/04/2016 16:04:47,1.0,4325,discharging,265,unplugged
Si,23.72056416,-99.07762457,280.0,46.0,0.0,28/04/2016 16:06:01,1.0,4325,discharging,265,unplugged
Si,23.72053824,-99.07761987,283.0,44.0,0.0,28/04/2016 16:07:15,1.0,4325,discharging,265,unplugged
Si,23.72056996,-99.0776306,278.0,40.0,0.0,28/04/2016 16:08:29,1.0,4325,discharging,265,unplugged
Si,23.72060229,-99.07764796,274.0,61.0,0.0,28/04/2016 16:09:48,1.0,4324,discharging,264,unplugged
Si,23.72061258,-99.07765479,273.0,36.0,0.0,28/04/2016 16:10:58,1.0,4324,discharging,264,unplugged
Si,23.72058587,-99.07765084,276.0,53.0,0.0,28/04/2016 16:12:15,1.0,4325,discharging,265,unplugged
Si,23.72055901,-99.07764764,278.0,46.0,0.0,28/04/2016 16:13:26,1.0,4325,discharging,265,unplugged
Si,23.7205305,-99.07764608,284.0,38.0,0.0,28/04/2016 16:14:39,1.0,4323,discharging,265,unplugged
Si,23.7205379,-99.07764958,282.0,35.0,0.0,28/04/2016 16:15:48,1.0,4323,discharging,265,unplugged
Si,23.72053572,-99.07764643,284.0,39.0,0.0,28/04/2016 16:16:58,1.0,4323,discharging,265,unplugged
Si,23.72052507,-99.07764351,286.0,33.0,0.0,28/04/2016 16:18:06,1.0,4323,discharging,265,unplugged
Si,23.72051307,-99.07764129,288.0,44.0,0.0,28/04/2016 16:19:15,1.0,4323,discharging,265,unplugged
Si,23.72051204,-99.07763894,289.0,48.0,0.0,28/04/2016 16:20:28,1.0,4323,discharging,265,unplugged
Si,23.72051321,-99.07763882,289.0,44.0,0.0,28/04/2016 16:21:37,1.0,4325,discharging,264,unplugged
Si,23.72051546,-99.07763849,289.0,37.0,0.0,28/04/2016 16:22:47,1.0,4322,discharging,264,unplugged
Si,23.72051407,-99.0776385,290.0,35.0,0.0,28/04/2016 16:23:54,1.0,4322,discharging,264,unplugged
Si,23.72051541,-99.07763889,290.0,43.0,0.0,28/04/2016 16:25:04,1.0,4322,discharging,264,unplugged
Si,23.72051003,-99.07763641,291.0,45.0,0.0,28/04/2016 16:26:15,1.0,4322,discharging,264,unplugged
Si,23.72051382,-99.07763749,291.0,53.0,0.0,28/04/2016 16:27:30,1.0,4322,discharging,264,unplugged
Si,23.72051099,-99.07763611,291.0,48.0,0.0,28/04/2016 16:28:41,1.0,4314,discharging,266,unplugged
Si,23.72051342,-99.07763668,291.0,57.0,0.0,28/04/2016 16:30:10,1.0,4314,discharging,266,unplugged
Si,23.72070257,-99.07771603,261.0,17.0,0.0,28/04/2016 16:31:17,1.0,4314,discharging,266,unplugged
Si,23.72077949,-99.07768311,256.0,31.0,0.0,28/04/2016 16:32:23,1.0,4317,discharging,269,unplugged
Si,23.72079017,-99.07764058,269.0,22.0,0.0,28/04/2016 16:33:29,1.0,4323,discharging,275,unplugged
Si,23.72092325,-99.07768694,257.0,20.0,0.009999999776482582,28/04/2016 16:34:34,1.0,4323,discharging,275,unplugged
Si,23.72107051,-99.07774083,255.0,15.0,0.0,28/04/2016 16:35:38,1.0,4323,discharging,275,unplugged
Si,23.72108449,-99.07771046,260.0,25.0,0.0,28/04/2016 16:36:43,1.0,4323,discharging,275,unplugged
Si,23.72112136,-99.0775265,278.0,15.0,0.0,28/04/2016 16:37:49,1.0,4323,discharging,275,unplugged
Si,23.72113593,-99.07754261,276.0,26.0,0.0,28/04/2016 16:38:54,1.0,4323,discharging,275,unplugged
Si,23.72121196,-99.07761541,259.0,12.0,0.0,28/04/2016 16:39:58,1.0,4323,discharging,275,unplugged
Si,23.72116107,-99.07758546,270.0,15.0,0.0,28/04/2016 16:41:01,1.0,4323,discharging,275,unplugged
Si,23.7211577,-99.07757968,277.0,12.0,0.0,28/04/2016 16:42:05,0.99,4320,discharging,319,unplugged
Si,23.72111218,-99.07754009,282.0,17.0,0.0,28/04/2016 16:43:10,0.99,4320,discharging,319,unplugged
Si,23.72108383,-99.07752576,287.0,18.0,0.0,28/04/2016 16:44:15,0.99,4320,discharging,319,unplugged
Si,23.72106688,-99.07751974,291.0,12.0,0.0,28/04/2016 16:45:19,0.99,4320,discharging,319,unplugged
Si,23.72106618,-99.07751635,290.0,30.0,0.0,28/04/2016 16:46:24,0.99,4320,discharging,319,unplugged
Si,23.72106765,-99.07751648,289.0,25.0,0.0,28/04/2016 16:47:31,0.99,4317,discharging,344,unplugged
Si,23.72101908,-99.077449,324.0,55.0,1.7410341501235962,28/04/2016 16:48:50,0.99,4317,discharging,344,unplugged
Si,23.71911344,-99.08045749,303.0,54.0,7.3101091384887695,28/04/2016 16:50:05,0.99,4319,discharging,353,unplugged
Si,23.71920632,-99.09297302,313.0,62.0,11.98000431060791,28/04/2016 16:51:29,0.99,4320,discharging,357,unplugged
Si,23.73082036,-99.09251188,315.0,51.0,23.48007583618164,28/04/2016 16:52:43,0.99,4315,discharging,361,unplugged
Si,23.74682188,-99.09284632,256.0,56.0,21.190059661865234,28/04/2016 16:54:00,0.99,4318,discharging,365,unplugged
