Si,23.72057269,-99.07751034,309.0,18.0,0.67119300365448,21/04/2016 13:05:51,1.0,4283,discharging,274,unplugged
Si,23.71988631,-99.07743455,338.0,37.0,0.637887179851532,21/04/2016 13:06:28,1.0,4283,discharging,274,unplugged
Si,23.72033794,-99.07751558,330.0,46.0,0.0,21/04/2016 13:07:13,1.0,4311,discharging,278,unplugged
Si,23.72013465,-99.07751254,337.0,35.0,0.0,21/04/2016 13:07:49,1.0,4327,discharging,281,unplugged
Si,23.72043229,-99.07764702,311.0,29.0,0.0,21/04/2016 13:08:26,1.0,4327,discharging,281,unplugged
Si,23.72034845,-99.07764773,310.0,36.0,0.0,21/04/2016 13:09:04,1.0,4327,discharging,281,unplugged
Si,23.72027275,-99.07762122,311.0,26.0,0.0,21/04/2016 13:09:40,1.0,4327,discharging,281,unplugged
Si,23.72030948,-99.07761058,311.0,27.0,0.0,21/04/2016 13:10:16,1.0,4327,discharging,281,unplugged
Si,23.72028389,-99.07757939,314.0,39.0,0.0,21/04/2016 13:10:53,1.0,4327,discharging,281,unplugged
Si,23.72027143,-99.07754877,316.0,28.0,0.0,21/04/2016 13:11:30,1.0,4327,discharging,281,unplugged
Si,23.72022833,-99.07752642,318.0,27.0,0.0,21/04/2016 13:12:07,1.0,4327,discharging,281,unplugged
Si,23.72021205,-99.07751631,316.0,27.0,0.0,21/04/2016 13:12:43,1.0,4327,discharging,281,unplugged
Si,23.7201852,-99.07750232,318.0,28.0,0.0,21/04/2016 13:13:19,1.0,4328,discharging,279,unplugged
Si,23.72015357,-99.07748324,320.0,48.0,0.0,21/04/2016 13:13:59,1.0,4328,discharging,279,unplugged
Si,23.72024024,-99.077515,310.0,21.0,0.0,21/04/2016 13:14:37,1.0,4328,discharging,279,unplugged
Si,23.72022263,-99.07749899,312.0,31.0,0.0,21/04/2016 13:15:16,1.0,4330,discharging,278,unplugged
Si,23.72022138,-99.07749064,311.0,35.0,0.0,21/04/2016 13:15:54,1.0,4330,discharging,278,unplugged
Si,23.72022485,-99.07748595,312.0,39.0,0.0,21/04/2016 13:16:31,1.0,4330,discharging,278,unplugged
Si,23.72020801,-99.0774769,313.0,43.0,0.0,21/04/2016 13:17:13,1.0,4330,discharging,278,unplugged
Si,23.72020632,-99.07747773,314.0,30.0,0.0,21/04/2016 13:17:52,1.0,4331,discharging,276,unplugged
Si,23.72023755,-99.07749102,310.0,25.0,0.0,21/04/2016 13:18:30,1.0,4331,discharging,276,unplugged
Si,23.72027725,-99.07751016,306.0,31.0,0.0,21/04/2016 13:19:12,1.0,4331,discharging,276,unplugged
Si,23.72030142,-99.07751653,304.0,39.0,0.0,21/04/2016 13:19:59,1.0,4331,discharging,276,unplugged
Si,23.72028765,-99.07750295,306.0,43.0,0.0,21/04/2016 13:20:41,1.0,4331,discharging,276,unplugged
Si,23.72027592,-99.07749858,306.0,33.0,0.0,21/04/2016 13:21:20,1.0,4330,discharging,274,unplugged
Si,23.72028529,-99.07750456,305.0,38.0,0.0,21/04/2016 13:21:58,1.0,4330,discharging,274,unplugged
Si,23.72028089,-99.07750621,306.0,35.0,0.0,21/04/2016 13:22:36,1.0,4330,discharging,274,unplugged
Si,23.72028632,-99.07750565,307.0,28.0,0.0,21/04/2016 13:23:14,1.0,4330,discharging,274,unplugged
Si,23.72027581,-99.07749889,308.0,22.0,0.0,21/04/2016 13:23:51,1.0,4330,discharging,274,unplugged
Si,23.72026961,-99.07749507,308.0,49.0,0.0,21/04/2016 13:24:31,1.0,4330,discharging,274,unplugged
Si,23.7202674,-99.07749724,309.0,24.0,0.0,21/04/2016 13:25:10,1.0,4325,discharging,273,unplugged
Si,23.72026065,-99.07749401,310.0,20.0,0.0,21/04/2016 13:25:46,1.0,4325,discharging,273,unplugged
Si,23.72025935,-99.07749046,310.0,33.0,0.0,21/04/2016 13:26:24,1.0,4325,discharging,273,unplugged
Si,23.72025661,-99.07748813,311.0,28.0,0.0,21/04/2016 13:27:01,1.0,4331,discharging,273,unplugged
Si,23.72025164,-99.07748767,310.0,35.0,0.0,21/04/2016 13:27:38,1.0,4331,discharging,273,unplugged
Si,23.7202663,-99.07749557,309.0,22.0,0.0,21/04/2016 13:28:15,1.0,4331,discharging,273,unplugged
