Si,23.75400664,-99.13691459,291.0,12.0,0.0,10/05/2016 10:50:40,1.0,4353,full,316,AC
Si,23.75400734,-99.13692124,291.0,17.0,0.0,10/05/2016 10:52:15,1.0,4351,full,318,AC
Si,23.75398905,-99.13691341,291.0,22.0,0.0,10/05/2016 10:53:53,1.0,4330,discharging,319,unplugged
Si,23.75397324,-99.13689962,291.0,16.0,0.0,10/05/2016 10:55:29,1.0,4330,discharging,319,unplugged
Si,23.75398154,-99.13690233,291.0,20.0,0.0,10/05/2016 10:57:04,1.0,4330,discharging,319,unplugged
Si,23.75398369,-99.13690972,291.0,14.0,0.0,10/05/2016 10:58:39,1.0,4330,discharging,319,unplugged
Si,23.7539923,-99.13690359,291.0,16.0,0.0,10/05/2016 11:00:15,1.0,4330,discharging,319,unplugged
Si,23.75399273,-99.13690944,291.0,19.0,0.0,10/05/2016 11:01:51,1.0,4330,discharging,319,unplugged
Si,23.75399197,-99.13690751,291.0,14.0,0.0,10/05/2016 11:03:27,1.0,4339,discharging,307,unplugged
Si,23.75398939,-99.13690651,291.0,15.0,0.0,10/05/2016 11:05:02,1.0,4339,discharging,306,unplugged
Si,23.75398457,-99.13690922,290.0,19.0,0.0,10/05/2016 11:06:38,1.0,4339,discharging,306,unplugged
Si,23.7539816,-99.13691029,290.0,23.0,0.0,10/05/2016 11:08:14,1.0,4339,discharging,306,unplugged
Si,23.75398295,-99.13691128,290.0,35.0,0.0,10/05/2016 11:09:51,1.0,4339,discharging,306,unplugged
Si,23.75398611,-99.13691224,290.0,15.0,0.0,10/05/2016 11:11:27,1.0,4339,discharging,306,unplugged
Si,23.75398439,-99.13691161,290.0,18.0,0.0,10/05/2016 11:13:03,1.0,4339,discharging,306,unplugged
Si,23.75398249,-99.1369119,290.0,16.0,0.0,10/05/2016 11:14:37,1.0,4342,discharging,301,unplugged
Si,23.75398204,-99.13691282,290.0,13.0,0.0,10/05/2016 11:16:12,1.0,4342,discharging,301,unplugged
Si,23.75398118,-99.13691082,290.0,14.0,0.0,10/05/2016 11:17:47,1.0,4342,discharging,301,unplugged
Si,23.75398019,-99.13690833,290.0,15.0,0.0,10/05/2016 11:19:23,1.0,4340,discharging,298,unplugged
Si,23.75398242,-99.13690798,291.0,14.0,0.0,10/05/2016 11:20:58,1.0,4340,discharging,298,unplugged
Si,23.75398239,-99.1369088,291.0,32.0,0.0,10/05/2016 11:22:35,1.0,4340,discharging,298,unplugged
Si,23.75398386,-99.136909,291.0,15.0,0.0,10/05/2016 11:24:10,1.0,4334,discharging,297,unplugged
Si,23.75398308,-99.13691093,291.0,11.0,0.0,10/05/2016 11:25:45,1.0,4334,discharging,297,unplugged
Si,23.75398317,-99.13691347,291.0,25.0,0.0,10/05/2016 11:27:21,1.0,4334,discharging,297,unplugged
Si,23.7539832,-99.13691502,291.0,19.0,0.0,10/05/2016 11:28:56,1.0,4334,discharging,297,unplugged
Si,23.75398329,-99.13691422,291.0,53.0,0.0,10/05/2016 11:30:43,1.0,4334,discharging,297,unplugged
Si,23.75398394,-99.13691466,291.0,10.0,0.0,10/05/2016 11:32:18,1.0,4334,discharging,297,unplugged
Si,23.7539831,-99.13691618,291.0,27.0,0.0,10/05/2016 11:33:54,1.0,4337,discharging,295,unplugged
Si,23.75398195,-99.13691477,291.0,15.0,0.0,10/05/2016 11:35:30,1.0,4337,discharging,295,unplugged
Si,23.75398045,-99.13691605,291.0,17.0,0.0,10/05/2016 11:37:05,1.0,4337,discharging,295,unplugged
Si,23.75398025,-99.13691518,291.0,22.0,0.0,10/05/2016 11:38:41,1.0,4337,discharging,295,unplugged
Si,23.75398032,-99.13691604,291.0,19.0,0.0,10/05/2016 11:40:16,1.0,4337,discharging,295,unplugged
Si,23.75398015,-99.13691599,291.0,17.0,0.0,10/05/2016 11:41:51,1.0,4337,discharging,295,unplugged
Si,23.75397934,-99.13691677,291.0,18.0,0.0,10/05/2016 11:43:26,1.0,4332,discharging,294,unplugged
Si,23.75397947,-99.13691873,291.0,26.0,0.0,10/05/2016 11:45:02,1.0,4332,discharging,294,unplugged
Si,23.75397924,-99.13691753,291.0,18.0,0.0,10/05/2016 11:46:37,1.0,4321,discharging,293,unplugged
Si,23.75397941,-99.13691777,291.0,24.0,0.0,10/05/2016 11:48:13,1.0,4321,discharging,293,unplugged
Si,23.75397959,-99.13691897,291.0,25.0,0.0,10/05/2016 11:49:50,1.0,4321,discharging,293,unplugged
Si,23.75398014,-99.13691605,292.0,21.0,0.0,10/05/2016 11:51:27,1.0,4321,discharging,293,unplugged
Si,23.75398016,-99.13691522,291.0,27.0,0.0,10/05/2016 11:53:04,1.0,4321,discharging,293,unplugged
Si,23.75398057,-99.13691348,291.0,18.0,0.0,10/05/2016 11:54:38,1.0,4338,discharging,293,unplugged
Si,23.75398084,-99.13691271,291.0,12.0,0.0,10/05/2016 11:56:13,1.0,4338,discharging,293,unplugged
Si,23.75398053,-99.13691335,291.0,12.0,0.0,10/05/2016 11:57:48,1.0,4338,discharging,293,unplugged
Si,23.75398198,-99.13691188,291.0,9.0,0.0,10/05/2016 11:59:23,1.0,4335,discharging,293,unplugged
Si,23.75398391,-99.13691265,291.0,11.0,0.0,10/05/2016 12:00:58,1.0,4335,discharging,293,unplugged
Si,23.75398432,-99.13691269,291.0,10.0,0.0,10/05/2016 12:02:32,1.0,4335,discharging,293,unplugged
Si,23.75398526,-99.13691132,291.0,14.0,0.0,10/05/2016 12:04:07,1.0,4336,discharging,294,unplugged
Si,23.75398558,-99.13691085,291.0,15.0,0.0,10/05/2016 12:05:42,1.0,4336,discharging,294,unplugged
Si,23.75398565,-99.13691153,291.0,13.0,0.0,10/05/2016 12:07:17,1.0,4336,discharging,294,unplugged
Si,23.75398582,-99.13691162,291.0,19.0,0.0,10/05/2016 12:08:52,1.0,4336,discharging,294,unplugged
Si,23.75398625,-99.13691112,291.0,15.0,0.0,10/05/2016 12:10:27,1.0,4336,discharging,294,unplugged
Si,23.75398606,-99.13691349,290.0,16.0,0.0,10/05/2016 12:12:02,1.0,4336,discharging,294,unplugged
Si,23.75398603,-99.13691374,290.0,15.0,0.0,10/05/2016 12:13:37,1.0,4334,discharging,293,unplugged
Si,23.75390204,-99.13694545,288.0,6.0,1.3100380897521973,10/05/2016 12:15:12,1.0,4334,discharging,293,unplugged
Si,23.75411532,-99.13689264,292.0,6.0,0.5360037088394165,10/05/2016 12:16:46,1.0,4327,discharging,293,unplugged
