Si,23.74701251,-99.1310741,295.0,5.0,0.0,18/05/2016 10:27:57,1.0,4306,discharging,325,unplugged
Si,23.74699666,-99.13112816,287.0,13.0,0.0,18/05/2016 10:29:59,1.0,4324,discharging,322,unplugged
Si,23.74699264,-99.13113617,287.0,8.0,0.0,18/05/2016 10:32:01,1.0,4324,discharging,322,unplugged
Si,23.74699335,-99.13114873,286.0,8.0,0.0,18/05/2016 10:34:03,1.0,4324,discharging,322,unplugged
Si,23.74700466,-99.13113338,286.0,11.0,0.0,18/05/2016 10:36:07,1.0,4324,discharging,322,unplugged
Si,23.74700013,-99.13114785,284.0,4.0,0.0,18/05/2016 10:38:10,1.0,4338,discharging,309,unplugged
Si,23.74700052,-99.13115704,283.0,8.0,0.0,18/05/2016 10:40:13,1.0,4338,discharging,309,unplugged
Si,23.74700331,-99.13126753,285.0,8.0,0.019999999552965164,18/05/2016 10:42:17,1.0,4337,discharging,303,unplugged
Si,23.74704636,-99.1311355,304.0,10.0,0.0,18/05/2016 10:44:20,1.0,4337,discharging,303,unplugged
Si,23.747027,-99.13116568,301.0,5.0,0.0,18/05/2016 10:46:24,1.0,4337,discharging,303,unplugged
Si,23.74700273,-99.13117882,290.0,6.0,0.0,18/05/2016 10:48:27,1.0,4327,discharging,299,unplugged
Si,23.74699187,-99.13118103,286.0,11.0,0.0,18/05/2016 10:50:31,1.0,4327,discharging,299,unplugged
Si,23.7514448,-99.12972625,262.0,5.0,9.791654586791992,18/05/2016 10:52:33,1.0,4327,discharging,299,unplugged
Si,23.75557648,-99.12026318,265.0,4.0,23.48054313659668,18/05/2016 10:54:36,1.0,4327,discharging,299,unplugged
Si,23.7615876,-99.1087671,252.0,8.0,21.530000686645508,18/05/2016 10:56:39,1.0,4327,discharging,299,unplugged
Si,23.74963703,-99.09466118,254.0,5.0,19.580001831054688,18/05/2016 10:58:42,1.0,4331,discharging,297,unplugged
